"TIME","GEO","WST_OPER","UNIT","Value"
"2004","Észak-Alföld","Waste generated","Thousand tonnes","559.57"
"2004","Dél-Alföld","Waste generated","Thousand tonnes","610.7"
"2004","Malta","Waste generated","Thousand tonnes","249.72"
"2004","Malta","Waste generated","Thousand tonnes","250"
"2004","Netherlands","Waste generated","Thousand tonnes","10 161"
"2004","Groningen","Waste generated","Thousand tonnes","410"
"2004","Friesland (NL)","Waste generated","Thousand tonnes","448"
"2004","Drenthe","Waste generated","Thousand tonnes","364"
"2004","Overijssel","Waste generated","Thousand tonnes","658"
"2004","Gelderland","Waste generated","Thousand tonnes","1 178"
"2004","Flevoland","Waste generated","Thousand tonnes","223"
"2004","Utrecht","Waste generated","Thousand tonnes","727"
"2004","Noord-Holland","Waste generated","Thousand tonnes","1 556"
"2004","Zuid-Holland","Waste generated","Thousand tonnes","2 017"
"2004","Zeeland","Waste generated","Thousand tonnes","295"
"2004","Noord-Brabant","Waste generated","Thousand tonnes","1 607"
"2004","Limburg (NL)","Waste generated","Thousand tonnes","678"
"2004","Austria","Waste generated","Thousand tonnes","5 017.01"
"2004","Burgenland (AT)","Waste generated","Thousand tonnes","119.6"
"2004","Niederösterreich","Waste generated","Thousand tonnes","939.8"
"2004","Wien","Waste generated","Thousand tonnes","1 316.8"
"2004","Kärnten","Waste generated","Thousand tonnes","287.05"
"2004","Steiermark","Waste generated","Thousand tonnes","621.94"
"2004","Oberösterreich","Waste generated","Thousand tonnes","797.89"
"2004","Salzburg","Waste generated","Thousand tonnes","339.73"
"2004","Tirol","Waste generated","Thousand tonnes","457.13"
"2004","Vorarlberg","Waste generated","Thousand tonnes","137.07"
"2004","Poland","Waste generated","Thousand tonnes","9 759.31"
"2004","Lódzkie (NUTS 2013)","Waste generated","Thousand tonnes","661.32"
"2004","Mazowieckie (NUTS 2013)","Waste generated","Thousand tonnes","1 610.19"
"2004","Malopolskie","Waste generated","Thousand tonnes","611.31"
"2004","Slaskie","Waste generated","Thousand tonnes","1 304.11"
"2004","Lubelskie (NUTS 2013)","Waste generated","Thousand tonnes","312.67"
"2004","Podkarpackie (NUTS 2013)","Waste generated","Thousand tonnes","378.92"
"2004","Swietokrzyskie (NUTS 2013)","Waste generated","Thousand tonnes","179.17"
"2004","Podlaskie (NUTS 2013)","Waste generated","Thousand tonnes","292.95"
"2004","Wielkopolskie","Waste generated","Thousand tonnes","1 002.69"
"2004","Zachodniopomorskie","Waste generated","Thousand tonnes","528.36"
"2004","Lubuskie","Waste generated","Thousand tonnes","283.92"
"2004","Dolnoslaskie","Waste generated","Thousand tonnes","925.53"
"2004","Opolskie","Waste generated","Thousand tonnes","270.65"
"2004","Kujawsko-Pomorskie","Waste generated","Thousand tonnes","446.69"
"2004","Warminsko-Mazurskie","Waste generated","Thousand tonnes","338.65"
"2004","Pomorskie","Waste generated","Thousand tonnes","612.18"
"2004","Portugal","Waste generated","Thousand tonnes","4 665.18"
"2004","Norte","Waste generated","Thousand tonnes","1 486.95"
"2004","Algarve","Waste generated","Thousand tonnes","295.08"
"2004","Centro (PT)","Waste generated","Thousand tonnes","927.53"
"2004","Área Metropolitana de Lisboa","Waste generated","Thousand tonnes","1 309.16"
"2004","Alentejo","Waste generated","Thousand tonnes","375.14"
"2004","Região Autónoma dos Açores (PT)","Waste generated","Thousand tonnes","117.8"
"2004","Região Autónoma da Madeira (PT)","Waste generated","Thousand tonnes","153.52"
"2004","Romania","Waste generated","Thousand tonnes","7 483.4"
"2004","Nord-Vest","Waste generated","Thousand tonnes",":"
"2004","Centru","Waste generated","Thousand tonnes",":"
"2004","Nord-Est","Waste generated","Thousand tonnes",":"
"2004","Sud-Est","Waste generated","Thousand tonnes",":"
"2004","Sud - Muntenia","Waste generated","Thousand tonnes",":"
"2004","Bucuresti - Ilfov","Waste generated","Thousand tonnes",":"
"2004","Sud-Vest Oltenia","Waste generated","Thousand tonnes",":"
"2004","Vest","Waste generated","Thousand tonnes",":"
"2004","Slovenia","Waste generated","Thousand tonnes","969.21"
"2004","Vzhodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes","513.69"
"2004","Zahodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes","455.52"
"2004","Slovakia","Waste generated","Thousand tonnes","1 475.12"
"2004","Bratislavskı kraj","Waste generated","Thousand tonnes","233.51"
"2004","Západné Slovensko","Waste generated","Thousand tonnes","573.15"
"2004","Stredné Slovensko","Waste generated","Thousand tonnes","345.1"
"2004","Vıchodné Slovensko","Waste generated","Thousand tonnes","323.36"
"2004","Tees Valley and Durham","Waste generated","Thousand tonnes",":"
"2004","Northumberland and Tyne and Wear","Waste generated","Thousand tonnes",":"
"2004","Cumbria","Waste generated","Thousand tonnes",":"
"2004","Greater Manchester","Waste generated","Thousand tonnes",":"
"2004","Lancashire","Waste generated","Thousand tonnes",":"
"2004","East Yorkshire and Northern Lincolnshire","Waste generated","Thousand tonnes",":"
"2004","North Yorkshire","Waste generated","Thousand tonnes",":"
"2004","South Yorkshire","Waste generated","Thousand tonnes",":"
"2004","West Yorkshire","Waste generated","Thousand tonnes",":"
"2004","Derbyshire and Nottinghamshire","Waste generated","Thousand tonnes",":"
"2004","Leicestershire, Rutland and Northamptonshire","Waste generated","Thousand tonnes",":"
"2004","Lincolnshire","Waste generated","Thousand tonnes",":"
"2004","Herefordshire, Worcestershire and Warwickshire","Waste generated","Thousand tonnes",":"
"2004","Shropshire and Staffordshire","Waste generated","Thousand tonnes",":"
"2004","West Midlands","Waste generated","Thousand tonnes",":"
"2004","East Anglia","Waste generated","Thousand tonnes",":"
"2004","Bedfordshire and Hertfordshire","Waste generated","Thousand tonnes",":"
"2004","Essex","Waste generated","Thousand tonnes",":"
"2004","Inner London (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2004","Outer London (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2004","Berkshire, Buckinghamshire and Oxfordshire","Waste generated","Thousand tonnes",":"
"2004","Surrey, East and West Sussex","Waste generated","Thousand tonnes",":"
"2004","Hampshire and Isle of Wight","Waste generated","Thousand tonnes",":"
"2004","Kent","Waste generated","Thousand tonnes",":"
"2004","Gloucestershire, Wiltshire and Bristol/Bath area","Waste generated","Thousand tonnes",":"
"2004","Dorset and Somerset","Waste generated","Thousand tonnes",":"
"2004","Cornwall and Isles of Scilly","Waste generated","Thousand tonnes",":"
"2004","Devon","Waste generated","Thousand tonnes",":"
"2004","West Wales and The Valleys","Waste generated","Thousand tonnes",":"
"2004","East Wales","Waste generated","Thousand tonnes",":"
"2004","Eastern Scotland (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2004","South Western Scotland (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2004","North Eastern Scotland","Waste generated","Thousand tonnes",":"
"2004","Highlands and Islands","Waste generated","Thousand tonnes",":"
"2004","Northern Ireland (UK)","Waste generated","Thousand tonnes",":"
"2004","Norway","Waste generated","Thousand tonnes","1 902.86"
"2004","Oslo og Akershus","Waste generated","Thousand tonnes",":"
"2004","Hedmark og Oppland","Waste generated","Thousand tonnes",":"
"2004","Sør-Østlandet","Waste generated","Thousand tonnes",":"
"2004","Agder og Rogaland","Waste generated","Thousand tonnes",":"
"2004","Vestlandet","Waste generated","Thousand tonnes",":"
"2004","Trøndelag","Waste generated","Thousand tonnes",":"
"2004","Nord-Norge","Waste generated","Thousand tonnes",":"
"2004","Switzerland","Waste generated","Thousand tonnes","4 900"
"2004","North Macedonia","Waste generated","Thousand tonnes",":"
"2004","Severna Makedonija","Waste generated","Thousand tonnes",":"
"2004","Serbia","Waste generated","Thousand tonnes",":"
"2004","Turkey","Waste generated","Thousand tonnes","29 736.19"
"2004","Istanbul","Waste generated","Thousand tonnes","4 514.8"
"2004","Tekirdag, Edirne, Kirklareli","Waste generated","Thousand tonnes","802.08"
"2004","Balikesir, Çanakkale","Waste generated","Thousand tonnes","866.62"
"2004","Izmir","Waste generated","Thousand tonnes","1 534.54"
"2004","Aydin, Denizli, Mugla","Waste generated","Thousand tonnes","1 431.69"
"2004","Manisa, Afyonkarahisar, Kütahya, Usak","Waste generated","Thousand tonnes","1 437.16"
"2004","Bursa, Eskisehir, Bilecik","Waste generated","Thousand tonnes","1 211.85"
"2004","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Waste generated","Thousand tonnes","1 103.01"
"2004","Ankara","Waste generated","Thousand tonnes","2 240.97"
"2004","Konya, Karaman","Waste generated","Thousand tonnes","963.93"
"2004","Antalya, Isparta, Burdur","Waste generated","Thousand tonnes","1 288.76"
"2004","Adana, Mersin","Waste generated","Thousand tonnes","1 546.19"
"2004","Hatay, Kahramanmaras, Osmaniye","Waste generated","Thousand tonnes","1 027.18"
"2004","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Waste generated","Thousand tonnes","889.65"
"2004","Kayseri, Sivas, Yozgat","Waste generated","Thousand tonnes","1 256.73"
"2004","Zonguldak, Karabük, Bartin","Waste generated","Thousand tonnes","547.29"
"2004","Kastamonu, Çankiri, Sinop","Waste generated","Thousand tonnes","386.97"
"2004","Samsun, Tokat, Çorum, Amasya","Waste generated","Thousand tonnes","1 290.1"
"2004","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Waste generated","Thousand tonnes","1 031.76"
"2004","Erzurum, Erzincan, Bayburt","Waste generated","Thousand tonnes","511.11"
"2004","Agri, Kars, Igdir, Ardahan","Waste generated","Thousand tonnes","394.56"
"2004","Malatya, Elazig, Bingöl, Tunceli","Waste generated","Thousand tonnes","665.75"
"2004","Van, Mus, Bitlis, Hakkari","Waste generated","Thousand tonnes","618.98"
"2004","Gaziantep, Adiyaman, Kilis","Waste generated","Thousand tonnes","672.63"
"2004","Sanliurfa, Diyarbakir","Waste generated","Thousand tonnes","872.68"
"2004","Mardin, Batman, Sirnak, Siirt","Waste generated","Thousand tonnes","629.22"
"2005","Belgium","Waste generated","Thousand tonnes","4 985.82"
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Waste generated","Thousand tonnes","553.4"
"2005","Prov. Antwerpen","Waste generated","Thousand tonnes","797.81"
"2005","Prov. Limburg (BE)","Waste generated","Thousand tonnes","379.92"
"2005","Prov. Oost-Vlaanderen","Waste generated","Thousand tonnes","664.92"
"2005","Prov. Vlaams-Brabant","Waste generated","Thousand tonnes","414.02"
"2005","Prov. West-Vlaanderen","Waste generated","Thousand tonnes","605.4"
"2005","Prov. Brabant wallon","Waste generated","Thousand tonnes",":"
"2005","Prov. Hainaut","Waste generated","Thousand tonnes",":"
"2005","Prov. Liège","Waste generated","Thousand tonnes",":"
"2005","Prov. Luxembourg (BE)","Waste generated","Thousand tonnes",":"
"2005","Prov. Namur","Waste generated","Thousand tonnes",":"
"2005","Bulgaria","Waste generated","Thousand tonnes","3 679.57"
"2005","Severozapaden","Waste generated","Thousand tonnes","434.84"
"2005","Severen tsentralen","Waste generated","Thousand tonnes","638.03"
"2005","Severoiztochen","Waste generated","Thousand tonnes","479.83"
"2005","Yugoiztochen","Waste generated","Thousand tonnes","513.09"
"2005","Yugozapaden","Waste generated","Thousand tonnes","915.4"
"2005","Yuzhen tsentralen","Waste generated","Thousand tonnes","698.38"
"2005","Czechia","Waste generated","Thousand tonnes","2 953.67"
"2005","Praha","Waste generated","Thousand tonnes","319.28"
"2005","Strední Cechy","Waste generated","Thousand tonnes","401.26"
"2005","Jihozápad","Waste generated","Thousand tonnes","333.06"
"2005","Severozápad","Waste generated","Thousand tonnes","348.48"
"2005","Severovıchod","Waste generated","Thousand tonnes","409.25"
"2005","Jihovıchod","Waste generated","Thousand tonnes","433.17"
"2005","Strední Morava","Waste generated","Thousand tonnes","335.85"
"2005","Moravskoslezsko","Waste generated","Thousand tonnes","373.32"
"2005","Germany (until 1990 former territory of the FRG)","Waste generated","Thousand tonnes","36 946.8"
"2005","Stuttgart","Waste generated","Thousand tonnes","1 696.5"
"2005","Karlsruhe","Waste generated","Thousand tonnes","1 213.7"
"2005","Freiburg","Waste generated","Thousand tonnes","921.4"
"2005","Tübingen","Waste generated","Thousand tonnes","687.6"
"2005","Oberbayern","Waste generated","Thousand tonnes","1 871"
"2005","Niederbayern","Waste generated","Thousand tonnes","529"
"2005","Oberpfalz","Waste generated","Thousand tonnes","456"
"2005","Oberfranken","Waste generated","Thousand tonnes","553"
"2005","Mittelfranken","Waste generated","Thousand tonnes","787"
"2005","Unterfranken","Waste generated","Thousand tonnes","635"
"2005","Schwaben","Waste generated","Thousand tonnes","788"
"2005","Berlin","Waste generated","Thousand tonnes","1 501"
"2005","Brandenburg","Waste generated","Thousand tonnes","991.8"
"2005","Bremen","Waste generated","Thousand tonnes","310.5"
"2005","Hamburg","Waste generated","Thousand tonnes","831.7"
"2005","Darmstadt","Waste generated","Thousand tonnes","1 717.4"
"2005","Gießen","Waste generated","Thousand tonnes","486.8"
"2005","Kassel","Waste generated","Thousand tonnes","579.4"
"2005","Mecklenburg-Vorpommern","Waste generated","Thousand tonnes","718"
"2005","Braunschweig","Waste generated","Thousand tonnes","762"
"2005","Hannover","Waste generated","Thousand tonnes","1 205"
"2005","Lüneburg","Waste generated","Thousand tonnes","770"
"2005","Weser-Ems","Waste generated","Thousand tonnes","1 182"
"2005","Düsseldorf","Waste generated","Thousand tonnes","2 567.1"
"2005","Köln","Waste generated","Thousand tonnes","2 010.4"
"2005","Münster","Waste generated","Thousand tonnes","1 276.4"
"2005","Detmold","Waste generated","Thousand tonnes","782.4"
"2005","Arnsberg","Waste generated","Thousand tonnes","1 704.6"
"2005","Koblenz","Waste generated","Thousand tonnes","749"
"2005","Trier","Waste generated","Thousand tonnes","230.9"
"2005","Rheinhessen-Pfalz","Waste generated","Thousand tonnes","1 024.9"
"2005","Saarland","Waste generated","Thousand tonnes","537.1"
"2005","Dresden","Waste generated","Thousand tonnes","589.4"
"2005","Chemnitz","Waste generated","Thousand tonnes","516.4"
"2005","Leipzig","Waste generated","Thousand tonnes","358.1"
"2005","Sachsen-Anhalt","Waste generated","Thousand tonnes","1 109.4"
"2005","Schleswig-Holstein","Waste generated","Thousand tonnes","1 336.1"
"2005","Thüringen","Waste generated","Thousand tonnes","960.8"
"2005","Estonia","Waste generated","Thousand tonnes","587"
"2005","Eesti","Waste generated","Thousand tonnes","587"
"2005","Ireland","Waste generated","Thousand tonnes","3 040.71"
"2005","Border, Midland and Western (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2005","Southern and Eastern (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2005","Spain","Waste generated","Thousand tonnes",":"
"2005","Galicia","Waste generated","Thousand tonnes",":"
"2005","Principado de Asturias","Waste generated","Thousand tonnes",":"
"2005","Cantabria","Waste generated","Thousand tonnes",":"
"2005","País Vasco","Waste generated","Thousand tonnes",":"
"2005","Comunidad Foral de Navarra","Waste generated","Thousand tonnes",":"
"2005","La Rioja","Waste generated","Thousand tonnes",":"
"2005","Aragón","Waste generated","Thousand tonnes",":"
"2005","Comunidad de Madrid","Waste generated","Thousand tonnes",":"
"2005","Castilla y León","Waste generated","Thousand tonnes",":"
"2005","Castilla-la Mancha","Waste generated","Thousand tonnes",":"
"2005","Extremadura","Waste generated","Thousand tonnes",":"
"2005","Cataluña","Waste generated","Thousand tonnes",":"
"2005","Comunidad Valenciana","Waste generated","Thousand tonnes",":"
"2005","Illes Balears","Waste generated","Thousand tonnes",":"
"2005","Andalucía","Waste generated","Thousand tonnes",":"
"2005","Región de Murcia","Waste generated","Thousand tonnes",":"
"2005","Canarias (ES)","Waste generated","Thousand tonnes",":"
"2005","France","Waste generated","Thousand tonnes",":"
"2005","Île de France","Waste generated","Thousand tonnes",":"
"2005","Champagne-Ardenne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2005","Picardie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2005","Haute-Normandie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2005","Centre (FR) (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2005","Basse-Normandie (NUTS 2013)","Waste generated","Thousand tonnes",":"
